date,iso,partner,price,mass,value,qty,qty_units,qty_unit_code,aggrLevel,altQty,altQtyUnitAbbr,altQtyUnitCode,cifvalue,classificationCode,classificationSearchCode,cmdCode,cmdDesc,customsCode,customsDesc,flowCode,flowDesc,fobvalue,freqCode,grossWgt,isAggregate,isAltQtyEstimated,isGrossWgtEstimated,isLeaf,isNetWgtEstimated,isOriginalClassification,isQtyEstimated,isReported,legacyEstimationFlag,mosCode,motCode,motDesc,netWgt,partner2Code,partner2Desc,partner2ISO,partnerCode,partnerDesc,partnerISO,period,primaryValue,qtyUnitAbbr,qtyUnitCode,refMonth,refPeriodId,refYear,reporterCode,reporterDesc,reporterISO,typeCode,kind
2023-02-01,SWE,USA,0.4350654060084385,448367.676,195069.265,448367.676,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,195069.265,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,448367.676,0,World,W00,842,USA,USA,202302,195069.265,kg,8,2,20230201,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,W00,0.42827820280507345,7589775.421,3250535.377,7589775.421,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,3250535.377,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,7589775.421,0,World,W00,0,World,W00,202303,3250535.377,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,AUS,0.22445515582942252,8070.748,1811.521,8070.748,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1811.521,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,8070.748,0,World,W00,36,Australia,AUS,202303,1811.521,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,AUT,0.22445512065428738,23787.468,5339.219,23787.468,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,5339.219,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,23787.468,0,World,W00,40,Austria,AUT,202303,5339.219,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,BEL,3.1329059850286356,522044.737,1635517.081,522044.737,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1635517.081,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,522044.737,0,World,W00,56,Belgium,BEL,202303,1635517.081,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,BIH,0.22513811764705885,119000.0,26791.436,119000.0,kg,8,4,119000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,26791.436,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,119000.0,0,World,W00,70,Bosnia Herzegovina,BIH,202303,26791.436,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,CHN,0.2244551028984515,25061.796,5625.248,25061.796,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,5625.248,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,25061.796,0,World,W00,156,China,CHN,202303,5625.248,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,DNK,0.13918047001782355,2653817.148,369359.518,2653817.148,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,369359.518,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2653817.148,0,World,W00,208,Denmark,DNK,202303,369359.518,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,FIN,0.16748201413048425,246495.728,41283.601,246495.728,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,41283.601,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,246495.728,0,World,W00,246,Finland,FIN,202303,41283.601,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,FRA,0.404701414893617,188000.0,76083.866,188000.0,kg,8,4,188000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,76083.866,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,188000.0,0,World,W00,251,France,FRA,202303,76083.866,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,DEU,0.30098031771835293,891089.474,268200.393,891089.474,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,268200.393,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,891089.474,0,World,W00,276,Germany,DEU,202303,268200.393,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,HND,0.29056971428571426,63000.0,18305.892,63000.0,kg,8,4,63000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,18305.892,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,63000.0,0,World,W00,340,Honduras,HND,202303,18305.892,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,ISL,0.22445507575166054,2548.657,572.059,2548.657,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,572.059,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2548.657,0,World,W00,352,Iceland,ISL,202303,572.059,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,IRL,0.4380768684210526,190000.0,83234.605,190000.0,kg,8,4,190000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,83234.605,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,190000.0,0,World,W00,372,Ireland,IRL,202303,83234.605,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,ISR,0.22445513661076114,6371.643,1430.148,6371.643,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1430.148,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,6371.643,0,World,W00,376,Israel,ISR,202303,1430.148,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,ITA,0.22445507575166054,2548.657,572.059,2548.657,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,572.059,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2548.657,0,World,W00,380,Italy,ITA,202303,572.059,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,JPN,0.22445513661076116,2123.881,476.716,2123.881,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,476.716,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2123.881,0,World,W00,392,Japan,JPN,202303,476.716,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,KOR,0.22445512256635414,11044.181,2478.923,11044.181,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2478.923,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,11044.181,0,World,W00,410,Rep. of Korea,KOR,202303,2478.923,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,NLD,0.1593076075949367,158000.0,25170.602,158000.0,kg,8,4,158000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,25170.602,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,158000.0,0,World,W00,528,Netherlands,NLD,202303,25170.602,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,NER,0.31913484375,288000.0,91910.835,288000.0,kg,8,4,288000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,91910.835,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,288000.0,0,World,W00,562,Niger,NER,202303,91910.835,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,NOR,0.31952272718755464,1155674.209,369264.175,1155674.209,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,369264.175,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1155674.209,0,World,W00,579,Norway,NOR,202303,369264.175,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,PER,0.4608254285714286,42000.0,19354.668,42000.0,kg,8,4,42000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,19354.668,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,42000.0,0,World,W00,604,Peru,PER,202303,19354.668,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,POL,0.06304234345794392,428000.0,26982.123,428000.0,kg,8,4,428000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,26982.123,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,428000.0,0,World,W00,616,Poland,POL,202303,26982.123,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,IND,0.22445510259138038,15716.72,3527.698,15716.72,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,3527.698,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,15716.72,0,World,W00,699,India,IND,202303,3527.698,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,SGP,0.22482779278174714,249354.385,56061.796,249354.385,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,56061.796,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,249354.385,0,World,W00,702,Singapore,SGP,202303,56061.796,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,ZAF,0.5311977619047619,21000.0,11155.153,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,11155.153,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,710,South Africa,ZAF,202303,11155.153,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,CHE,0.22445477145601447,424.776,95.343,424.776,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,95.343,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,424.776,0,World,W00,757,Switzerland,CHE,202303,95.343,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,GBR,0.22445477145601447,424.776,95.343,424.776,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,95.343,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,424.776,0,World,W00,826,United Kingdom,GBR,202303,95.343,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-03-01,SWE,USA,0.39769994932623454,276176.437,109835.355,276176.437,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,109835.355,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,276176.437,0,World,W00,842,USA,USA,202303,109835.355,kg,8,3,20230301,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,W00,0.471460594097848,6398306.63,3016549.445,6398306.63,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,3016549.445,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,6398306.63,0,World,W00,0,World,W00,202304,3016549.445,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,AGO,0.3749159375,192000.0,71983.86,192000.0,kg,8,4,192000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,71983.86,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,192000.0,0,World,W00,24,Angola,AGO,202304,71983.86,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,AUT,0.23298898780026744,2906.867,677.268,2906.867,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,677.268,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2906.867,0,World,W00,40,Austria,AUT,202304,677.268,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,BEL,3.213394702087286,527000.0,1693459.008,527000.0,kg,8,4,527000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1693459.008,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,527000.0,0,World,W00,56,Belgium,BEL,202304,1693459.008,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,BIH,0.13984394957983193,119000.0,16641.43,119000.0,kg,8,4,119000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,16641.43,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,119000.0,0,World,W00,70,Bosnia Herzegovina,BIH,202304,16641.43,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,CHN,0.23298880744469305,19932.803,4644.12,19932.803,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,4644.12,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,19932.803,0,World,W00,156,China,CHN,202304,4644.12,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,DNK,0.13242882060634512,2375911.29,314639.13,2375911.29,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,314639.13,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2375911.29,0,World,W00,208,Denmark,DNK,202304,314639.13,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,DOM,0.4898095416666667,48000.0,23510.858,48000.0,kg,8,4,48000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,23510.858,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,48000.0,0,World,W00,214,Dominican Rep.,DOM,202304,23510.858,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,EST,5.300693592215989,182.528,967.525,182.528,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,967.525,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,182.528,0,World,W00,233,Estonia,EST,202304,967.525,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,FIN,0.2761793416391345,204239.418,56406.708,204239.418,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,56406.708,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,204239.418,0,World,W00,246,Finland,FIN,202304,56406.708,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,FRA,0.38456056962025315,79000.0,30380.285,79000.0,kg,8,4,79000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,30380.285,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,79000.0,0,World,W00,251,France,FRA,202304,30380.285,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,DEU,0.27767733187403526,855059.48,237430.635,855059.48,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,237430.635,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,855059.48,0,World,W00,276,Germany,DEU,202304,237430.635,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,HND,0.3070840217391304,46000.0,14125.865,46000.0,kg,8,4,46000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,14125.865,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,46000.0,0,World,W00,340,Honduras,HND,202304,14125.865,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,IRL,0.47096878099173556,242000.0,113974.445,242000.0,kg,8,4,242000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,113974.445,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,242000.0,0,World,W00,372,Ireland,IRL,202304,113974.445,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,ISR,0.23298879575598097,8305.335,1935.05,8305.335,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1935.05,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,8305.335,0,World,W00,376,Israel,ISR,202304,1935.05,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,ITA,0.2329889207436111,5398.467,1257.783,5398.467,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1257.783,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,5398.467,0,World,W00,380,Italy,ITA,202304,1257.783,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,KOR,0.23298879575598097,8305.335,1935.05,8305.335,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1935.05,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,8305.335,0,World,W00,410,Rep. of Korea,KOR,202304,1935.05,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,MAR,0.34804025,72000.0,25058.898,72000.0,kg,8,4,72000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,25058.898,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,72000.0,0,World,W00,504,Morocco,MAR,202304,25058.898,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,NLD,0.19540080540283844,122796.935,23994.62,122796.935,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,23994.62,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,122796.935,0,World,W00,528,Netherlands,NLD,202304,23994.62,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,NOR,0.27466786144186356,888381.348,244009.805,888381.348,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,244009.805,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,888381.348,0,World,W00,579,Norway,NOR,202304,244009.805,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,PER,0.44920802380952385,42000.0,18866.737,42000.0,kg,8,4,42000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,18866.737,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,42000.0,0,World,W00,604,Peru,PER,202304,18866.737,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,POL,0.05244528037383178,214000.0,11223.29,214000.0,kg,8,4,214000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,11223.29,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,214000.0,0,World,W00,616,Poland,POL,202304,11223.29,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,IND,0.2329888425108364,2491.6,580.515,2491.6,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,580.515,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2491.6,0,World,W00,699,India,IND,202304,580.515,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,SGP,0.23298881412433384,119181.55,27767.968,119181.55,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,27767.968,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,119181.55,0,World,W00,702,Singapore,SGP,202304,27767.968,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,ZAF,0.232989008512118,2076.334,483.763,2076.334,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,483.763,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2076.334,0,World,W00,710,South Africa,ZAF,202304,483.763,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,ESP,0.23298880654556134,10796.935,2515.565,10796.935,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2515.565,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,10796.935,0,World,W00,724,Spain,ESP,202304,2515.565,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,SDN,0.47811860833333336,120000.0,57374.233,120000.0,kg,8,4,120000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,57374.233,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,120000.0,0,World,W00,729,Sudan,SDN,202304,57374.233,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,CHE,0.23298879575598094,3322.134,774.02,3322.134,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,774.02,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3322.134,0,World,W00,757,Switzerland,CHE,202304,774.02,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,GBR,0.23298880850730327,9135.868,2128.555,9135.868,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2128.555,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,9135.868,0,World,W00,826,United Kingdom,GBR,202304,2128.555,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,USA,0.23298880911450917,34882.405,8127.21,34882.405,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,8127.21,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,34882.405,0,World,W00,842,USA,USA,202304,8127.21,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-04-01,SWE,BFA,0.4031354166666667,24000.0,9675.25,24000.0,kg,8,4,24000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,9675.25,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,24000.0,0,World,W00,854,Burkina Faso,BFA,202304,9675.25,kg,8,4,20230401,2023,752,Sweden,SWE,C,export
2023-05-01,SWE,W00,0.3523067109812366,7329677.206,2582294.469,7329677.206,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2582294.469,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,7329677.206,0,World,W00,0,World,W00,202305,2582294.469,kg,8,5,20230501,2023,752,Sweden,SWE,C,export
2023-05-01,SWE,ARG,0.22558877877159572,21604.337,4873.696,21604.337,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,4873.696,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,21604.337,0,World,W00,32,Argentina,ARG,202305,4873.696,kg,8,5,20230501,2023,752,Sweden,SWE,C,export
2023-05-01,SWE,AUS,0.22558877041813336,6354.217,1433.44,6354.217,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1433.44,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,6354.217,0,World,W00,36,Australia,AUS,202305,1433.44,kg,8,5,20230501,2023,752,Sweden,SWE,C,export
2023-05-01,SWE,AUT,0.2255887858148887,37278.072,8409.515,37278.072,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,8409.515,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,37278.072,0,World,W00,40,Austria,AUT,202305,8409.515,kg,8,5,20230501,2023,752,Sweden,SWE,C,export
2023-05-01,SWE,BEL,2.717202616627824,380041.667,1032650.212,380041.667,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1032650.212,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,380041.667,0,World,W00,56,Belgium,BEL,202305,1032650.212,kg,8,5,20230501,2023,752,Sweden,SWE,C,export
2023-05-01,SWE,BIH,0.11668705263157896,95000.0,11085.27,95000.0,kg,8,4,95000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,11085.27,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,95000.0,0,World,W00,70,Bosnia Herzegovina,BIH,202305,11085.27,kg,8,5,20230501,2023,752,Sweden,SWE,C,export
