date,iso,partner,price,mass,value,qty,qty_units,qty_unit_code,aggrLevel,altQty,altQtyUnitAbbr,altQtyUnitCode,cifvalue,classificationCode,classificationSearchCode,cmdCode,cmdDesc,customsCode,customsDesc,flowCode,flowDesc,fobvalue,freqCode,grossWgt,isAggregate,isAltQtyEstimated,isGrossWgtEstimated,isLeaf,isNetWgtEstimated,isOriginalClassification,isQtyEstimated,isReported,legacyEstimationFlag,mosCode,motCode,motDesc,netWgt,partner2Code,partner2Desc,partner2ISO,partnerCode,partnerDesc,partnerISO,period,primaryValue,qtyUnitAbbr,qtyUnitCode,refMonth,refPeriodId,refYear,reporterCode,reporterDesc,reporterISO,typeCode,kind
2024-01-01,SWE,W00,0.24388571951464327,8811462.997,2148989.993,8811462.997,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2148989.993,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,8811462.997,0,World,W00,0,World,W00,202401,2148989.993,kg,8,1,20240101,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,IRL,0.4814920227272727,132000.0,63556.947,132000.0,kg,8,4,132000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,63556.947,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,132000.0,0,World,W00,372,Ireland,IRL,202405,63556.947,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,ISR,0.1817339011677734,12289.028,2233.333,12289.028,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2233.333,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,12289.028,0,World,W00,376,Israel,ISR,202405,2233.333,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,CIV,0.2668763231892879,1643000.0,438477.799,1643000.0,kg,8,4,1643000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,438477.799,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,1643000.0,0,World,W00,384,Côte d'Ivoire,CIV,202405,438477.799,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,JPN,0.18173402692118706,5120.428,930.556,5120.428,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,930.556,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,5120.428,0,World,W00,392,Japan,JPN,202405,930.556,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,KOR,0.18173394266620846,30210.526,5490.278,30210.526,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,5490.278,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,30210.526,0,World,W00,410,Rep. of Korea,KOR,202405,5490.278,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,LTU,0.1046875,24000.0,2512.5,24000.0,kg,8,4,24000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2512.5,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,24000.0,0,World,W00,440,Lithuania,LTU,202405,2512.5,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,NLD,0.1613421719038817,541000.0,87286.115,541000.0,kg,8,4,541000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,87286.115,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,541000.0,0,World,W00,528,Netherlands,NLD,202405,87286.115,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,NOR,0.2955360433085758,1178874.878,348400.017,1178874.878,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,348400.017,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1178874.878,0,World,W00,579,Norway,NOR,202405,348400.017,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,PER,0.4785714285714286,21000.0,10050.0,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,10050.0,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,604,Peru,PER,202405,10050.0,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,POL,0.08652279875195008,641000.0,55461.114,641000.0,kg,8,4,641000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,55461.114,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,641000.0,0,World,W00,616,Poland,POL,202405,55461.114,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,PRT,0.18173395084116842,3584.3,651.389,3584.3,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,651.389,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3584.3,0,World,W00,620,Portugal,PRT,202405,651.389,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,ESP,0.20530915072011155,3625.966,744.444,3625.966,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,744.444,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3625.966,0,World,W00,724,Spain,ESP,202405,744.444,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,CHE,0.27925612171098807,11996.156,3350.0,11996.156,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,3350.0,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,11996.156,0,World,W00,757,Switzerland,CHE,202405,3350.0,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,UKR,0.11902455813953487,43000.0,5118.056,43000.0,kg,8,4,43000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,5118.056,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,43000.0,0,World,W00,804,Ukraine,UKR,202405,5118.056,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,GBR,0.31919913106834785,148096.343,47272.224,148096.343,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,47272.224,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,148096.343,0,World,W00,826,United Kingdom,GBR,202405,47272.224,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,USA,0.18173394953446903,39939.34,7258.334,39939.34,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,7258.334,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,39939.34,0,World,W00,842,USA,USA,202405,7258.334,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-05-01,SWE,BFA,0.3780382083333333,48000.0,18145.834,48000.0,kg,8,4,48000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,18145.834,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,48000.0,0,World,W00,854,Burkina Faso,BFA,202405,18145.834,kg,8,5,20240501,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,W00,0.22264977310801848,10028092.375,2232752.492,10028092.375,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2232752.492,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,10028092.375,0,World,W00,0,World,W00,202406,2232752.492,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,AUT,0.2152078392660341,10188.811,2192.712,10188.811,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2192.712,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,10188.811,0,World,W00,40,Austria,AUT,202406,2192.712,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,BEL,0.3528839707406502,24044.28,8484.841,24044.28,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,8484.841,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,24044.28,0,World,W00,56,Belgium,BEL,202406,8484.841,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,CAN,0.8126198571428571,21000.0,17065.017,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,17065.017,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,124,Canada,CAN,202406,17065.017,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,CHN,0.2152079070441739,3986.926,858.018,3986.926,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,858.018,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3986.926,0,World,W00,156,China,CHN,202406,858.018,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,CYP,0.4176593809523809,21000.0,8770.847,21000.0,kg,8,4,21000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,8770.847,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,21000.0,0,World,W00,196,Cyprus,CYP,202406,8770.847,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,DNK,0.12384637197332275,2924419.676,362178.767,2924419.676,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,362178.767,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,2924419.676,0,World,W00,208,Denmark,DNK,202406,362178.767,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,DOM,0.2727648611111111,72000.0,19639.07,72000.0,kg,8,4,72000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,19639.07,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,72000.0,0,World,W00,214,Dominican Rep.,DOM,202406,19639.07,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,EST,8.7073275749589,76.642,667.347,76.642,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,667.347,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,76.642,0,World,W00,233,Estonia,EST,202406,667.347,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,FIN,0.2334175699875274,363913.235,84943.743,363913.235,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,84943.743,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,363913.235,0,World,W00,246,Finland,FIN,202406,84943.743,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,FRA,0.5562863298969072,97000.0,53959.774,97000.0,kg,8,4,97000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,53959.774,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,97000.0,0,World,W00,251,France,FRA,202406,53959.774,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,DEU,0.3216885071428571,700000.0,225181.955,700000.0,kg,8,4,700000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,225181.955,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,700000.0,0,World,W00,276,Germany,DEU,202406,225181.955,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,GHA,0.29527457777777777,360000.0,106298.848,360000.0,kg,8,4,360000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,106298.848,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,360000.0,0,World,W00,288,Ghana,GHA,202406,106298.848,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,IRL,0.5331566008403361,238000.0,126891.271,238000.0,kg,8,4,238000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,126891.271,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,238000.0,0,World,W00,372,Ireland,IRL,202406,126891.271,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,ISR,0.2152078062394497,10631.803,2288.047,10631.803,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2288.047,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,10631.803,0,World,W00,376,Israel,ISR,202406,2288.047,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,ITA,0.2152077324239108,3543.934,762.682,3543.934,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,762.682,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3543.934,0,World,W00,380,Italy,ITA,202406,762.682,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,CIV,0.2730056027667984,506000.0,138140.835,506000.0,kg,8,4,506000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,138140.835,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,506000.0,0,World,W00,384,Côte d'Ivoire,CIV,202406,138140.835,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,JPN,0.21520779569437357,18605.655,4004.082,18605.655,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,4004.082,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,18605.655,0,World,W00,392,Japan,JPN,202406,4004.082,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,KEN,0.2852114083333333,120000.0,34225.369,120000.0,kg,8,4,120000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,34225.369,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,120000.0,0,World,W00,404,Kenya,KEN,202406,34225.369,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,KOR,0.21520780944882062,40755.245,8770.847,40755.245,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,8770.847,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,40755.245,0,World,W00,410,Rep. of Korea,KOR,202406,8770.847,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,LTU,0.10327991666666667,24000.0,2478.718,24000.0,kg,8,4,24000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,2478.718,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,24000.0,0,World,W00,440,Lithuania,LTU,202406,2478.718,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,NLD,0.16647905515464864,706657.951,117643.748,706657.951,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,117643.748,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,706657.951,0,World,W00,528,Netherlands,NLD,202406,117643.748,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,NZL,0.2152077324239108,3543.934,762.682,3543.934,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,762.682,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,3543.934,0,World,W00,554,New Zealand,NZL,202406,762.682,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,NOR,0.284391635947139,1304026.67,370854.278,1304026.67,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,370854.278,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1304026.67,0,World,W00,579,Norway,NOR,202406,370854.278,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,PER,0.48121621428571426,42000.0,20211.081,42000.0,kg,8,4,42000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,20211.081,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,42000.0,0,World,W00,604,Peru,PER,202406,20211.081,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,POL,0.08591447263736973,1235044.28,106108.178,1235044.28,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,106108.178,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1235044.28,0,World,W00,616,Poland,POL,202406,106108.178,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,ZAF,0.3044726135080004,36947.704,11249.564,36947.704,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,11249.564,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,36947.704,0,World,W00,710,South Africa,ZAF,202406,11249.564,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,ESP,0.21520779569437354,6201.885,1334.694,6201.885,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,1334.694,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,6201.885,0,World,W00,724,Spain,ESP,202406,1334.694,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,CHE,0.2159765247898375,119182.064,25740.528,119182.064,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,25740.528,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,119182.064,0,World,W00,757,Switzerland,CHE,202406,25740.528,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,TTO,0.39921652708333333,480000.0,191623.933,480000.0,kg,8,4,480000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,191623.933,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,480000.0,0,World,W00,780,Trinidad and Tobago,TTO,202406,191623.933,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,GBR,0.2152079610225926,1328.975,286.006,1328.975,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,286.006,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,1328.975,0,World,W00,826,United Kingdom,GBR,202406,286.006,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,USA,0.33387469194161956,485992.703,162260.664,485992.703,kg,8,4,0.0,N/A,-1,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,162260.664,M,0.0,True,False,False,False,True,True,True,False,6,0,0,TOTAL MOT,485992.703,0,World,W00,842,USA,USA,202406,162260.664,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
2024-06-01,SWE,BFA,0.35154887500000004,48000.0,16874.346,48000.0,kg,8,4,48000.0,kg,8,,H6,HS,2833,Sulphates; alums; peroxosulphates (persulphates),C00,TOTAL CPC,X,Export,16874.346,M,0.0,True,False,False,False,False,True,False,False,0,0,0,TOTAL MOT,48000.0,0,World,W00,854,Burkina Faso,BFA,202406,16874.346,kg,8,6,20240601,2024,752,Sweden,SWE,C,export
