Year,Customer Size,country,value,units,exchange_country,exchange_rate,exchange_units,usd_per_kwh
2022,Small,Belgium,18.891567836753573,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.16116842331204523
2023,Small,Belgium,17.982636160424605,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.14473029498913342
2008,Medium,Belgium,6.7448003,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.0368074948739498
2009,Medium,Belgium,8.150760196121244,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.052273539340870846
2010,Medium,Belgium,7.178166245506894,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04647623611029738
2011,Medium,Belgium,7.632418376855107,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04761230044869109
2012,Medium,Belgium,7.003829060487928,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.044198832925662165
2013,Medium,Belgium,6.85738465999829,pence_per_kwh,USA,1.5625,pound_per_currency,0.04388726182398906
2014,Medium,Belgium,6.447378025968812,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.039135584617630684
2015,Medium,Belgium,5.730588721494483,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.037478050238573916
2016,Medium,Belgium,6.296729872657352,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.04665876835639097
2017,Medium,Belgium,5.867037597980153,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04556132532052899
2018,Medium,Belgium,5.795556156320963,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.043451822957534726
2019,Medium,Belgium,6.336030969031231,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04964970258008497
2020,Medium,Belgium,6.364200607050894,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.05654753800827025
2021,Medium,Belgium,6.761976385578362,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.058136504973322636
2022,Medium,Belgium,12.673171759264342,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.1081178189366399
2023,Medium,Belgium,16.092882268903832,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.12952092102767937
2008,Large,Belgium,5.811309391666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03171328002768402
2009,Large,Belgium,7.558238532303731,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04847350060109508
2010,Large,Belgium,6.135619726046101,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.039726094564779726
2011,Large,Belgium,6.617062956976184,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04127834377513125
2012,Large,Belgium,5.724257206473308,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.036123881052403294
2013,Large,Belgium,5.591495575904247,pence_per_kwh,USA,1.5625,pound_per_currency,0.03578557168578718
2014,Large,Belgium,5.340801174134508,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03241866312699646
2015,Large,Belgium,4.736184949979324,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.030974649572864783
2016,Large,Belgium,5.060679118303667,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03749963226663017
2017,Large,Belgium,4.7986081206596864,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.037264282360552174
2018,Large,Belgium,4.765606639322591,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03572984031070949
2019,Large,Belgium,5.379408727699256,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.042153525557628135
2020,Large,Belgium,4.9959926979798475,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04439066340320293
2021,Large,Belgium,6.676882078229072,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05740490146861884
2022,Large,Belgium,12.352142345623518,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.10537904125125254
2023,Large,Belgium,14.008157027556221,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.1127423521649255
2008,Very Large,Belgium,5.423556466666668,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.02959724794897347
2009,Very Large,Belgium,6.672971199944526,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.042795986404653825
2010,Very Large,Belgium,5.6487027044121385,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03657346899306802
2011,Very Large,Belgium,6.048621318960374,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.037732309907435084
2012,Very Large,Belgium,5.5380004443379365,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.034948476650068755
2013,Very Large,Belgium,5.060525686735508,pence_per_kwh,USA,1.5625,pound_per_currency,0.03238736439510725
2014,Very Large,Belgium,5.014471376259994,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.030437841253898163
2015,Very Large,Belgium,4.28699018172606,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.028036915788488433
2016,Very Large,Belgium,4.608129654429588,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03414624073932324
2017,Very Large,Belgium,4.156243105248815,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03227590433281683
2018,Very Large,Belgium,4.5626334763954315,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03420806160599921
2019,Very Large,Belgium,4.681191052135887,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.03668222971054045
2020,Very Large,Belgium,4.627504579702533,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04111655292799305
2021,Very Large,Belgium,6.202086243703187,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05332281528238232
2022,Very Large,Belgium,10.672249333281108,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.09104747753606887
2023,Very Large,Belgium,10.804352646877788,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.0869570585646729
2008,Small,Denmark,6.7398850249999995,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03678067140233914
2009,Small,Denmark,5.981076156716815,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.038358633091385125
2010,Small,Denmark,6.922463171945023,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.044820643858107766
2011,Small,Denmark,7.051171291020003,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04398638405898838
2012,Small,Denmark,5.778381402436885,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03646544082977217
2013,Small,Denmark,6.242171077200708,pence_per_kwh,USA,1.5625,pound_per_currency,0.039949894894084535
2014,Small,Denmark,5.867733340633069,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03561714137764273
2015,Small,Denmark,4.6361337118941455,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.030320314475787712
2016,Small,Denmark,5.468130227731515,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.040518844987490525
2017,Small,Denmark,6.86421556170623,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.05330505439147062
2018,Small,Denmark,7.414463776527269,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.055589482467759056
2019,Small,Denmark,7.40581698589164,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.058032641019158636
2020,Small,Denmark,7.062947397695971,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.06275608062686457
2021,Small,Denmark,9.973154684989524,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.08574480653026088
2022,Small,Denmark,19.834306963771006,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.16921115327543
2023,Small,Denmark,13.395095696020569,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10780822868224858
2008,Medium,Denmark,6.122670958333333,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.033412431783004085
2009,Medium,Denmark,5.486694905733813,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03518800149987455
2010,Medium,Denmark,6.330365905992235,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04098701122945302
2011,Medium,Denmark,6.378612286971288,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03979084867437883
2012,Medium,Denmark,5.10119166022512,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03219192187085788
2013,Medium,Denmark,5.494854130728941,pence_per_kwh,USA,1.5625,pound_per_currency,0.03516706643666522
2014,Medium,Denmark,5.272787284982407,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.032005818819843206
2015,Medium,Denmark,4.2362379563806325,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.027704996234729336
2016,Medium,Denmark,4.940374191520175,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.036608172759164496
2017,Medium,Denmark,5.375618937030477,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04174514294463711
2018,Medium,Denmark,5.419288262208237,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.040630777750034
2019,Medium,Denmark,5.404942196970034,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04235360809531272
2020,Medium,Denmark,5.310674368876079,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.047186689934138513
2021,Medium,Denmark,8.065949997842836,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06934749774699986
2022,Medium,Denmark,15.906210937434862,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.13569963910924
2023,Medium,Denmark,10.621656926181856,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08548666204918504
2008,Large,Denmark,5.720310625,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03121668465218875
2009,Large,Denmark,4.9165842209714645,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03153169183163558
2010,Large,Denmark,5.7596619037265935,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.037291892859215754
2011,Large,Denmark,5.710390880466182,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03562237194762508
2012,Large,Denmark,4.436220822021907,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.027995512346246525
2013,Large,Denmark,4.747553051532778,pence_per_kwh,USA,1.5625,pound_per_currency,0.03038433952980978
2014,Large,Denmark,4.3090290719017,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.026155806466443318
2015,Large,Denmark,3.3254745995824306,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.021748603881269098
2016,Large,Denmark,3.956579699392969,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.029318255572501898
2017,Large,Denmark,4.213624521616566,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03272150798454456
2018,Large,Denmark,4.747769536762326,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03559610774016426
2019,Large,Denmark,4.654708109432834,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.03647470701453743
2020,Large,Denmark,4.476108781761811,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.03977136282998442
2021,Large,Denmark,7.810680678715784,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06715280418483102
2022,Large,Denmark,15.640787537933083,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.13343524945256996
2023,Large,Denmark,10.327737298405165,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08312109817680713
2008,Very Large,Denmark,5.720310625,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.03121668465218875
2009,Very Large,Denmark,4.9121462854990465,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.031503229873618456
2010,Very Large,Denmark,5.7596619037265935,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.037291892859215754
2011,Very Large,Denmark,5.710390880466182,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03562237194762508
2012,Very Large,Denmark,4.436220822021907,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.027995512346246525
2013,Very Large,Denmark,4.747553051532778,pence_per_kwh,USA,1.5625,pound_per_currency,0.03038433952980978
2014,Very Large,Denmark,4.138362641072668,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.025119861231311092
2015,Very Large,Denmark,3.2453690821661922,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.021224713797366894
2016,Very Large,Denmark,3.8689191059100176,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.028668690574793227
2017,Very Large,Denmark,4.196250358316881,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03258658641756134
2018,Very Large,Denmark,4.697931108241072,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03522244721230872
2019,Very Large,Denmark,4.646210140140245,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.036408116170841436
2020,Very Large,Denmark,4.240244483673516,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.03767564866500898
2021,Very Large,Denmark,8.112123663550166,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06974447865804768
2022,Very Large,Denmark,17.537114787188578,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.14961326471774963
2023,Very Large,Denmark,10.641189145459611,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08564386390950422
2008,Small,Finland,5.6874792,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.0310375181159472
2009,Small,Finland,6.680708947896418,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.04284561115893938
2010,Small,Finland,6.607462243241253,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.042781117740060104
2011,Small,Finland,7.007639055725974,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04371482270534093
2012,Small,Finland,6.563265902803341,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04141858554504625
2013,Small,Finland,6.985202056159467,pence_per_kwh,USA,1.5625,pound_per_currency,0.044705293159420595
2014,Small,Finland,6.435507180764634,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.039063528587241325
2015,Small,Finland,5.5753657965683985,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.03646289230955732
2016,Small,Finland,6.276313004600649,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.046507479364090804
2017,Small,Finland,6.678838661008905,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.05186548337483184
2018,Small,Finland,6.905119320841324,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.051770703990609936
2019,Small,Finland,7.11207545559029,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.055730856244721065
2020,Small,Finland,7.26574142703778,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.06455795705881602
2021,Small,Finland,7.586318813940037,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.06522383934916877
2022,Small,Finland,9.88577696729352,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.0843378961873937
2023,Small,Finland,10.560460649442007,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08499413386222837
2008,Medium,Finland,4.782658866666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.02609976335677187
2009,Medium,Finland,5.651688881402832,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.036246162808833866
2010,Medium,Finland,5.552698937928699,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03595187657434199
2011,Medium,Finland,5.710270680575441,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03562162212063326
2012,Medium,Finland,5.262214232070587,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.0332080817012582
2013,Medium,Finland,5.469185927477708,pence_per_kwh,USA,1.5625,pound_per_currency,0.035002789935857336
2014,Medium,Finland,5.0632971364678685,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03073421361835996
2015,Medium,Finland,4.365895219163697,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02855295473333058
2016,Medium,Finland,4.822895908438363,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03573765868152826
2017,Medium,Finland,5.028774059122391,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03905166909957944
2018,Medium,Finland,5.255178247265443,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03940037308782132
2019,Medium,Finland,5.3088534828128005,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.041600648379281076
2020,Medium,Finland,5.483887015919329,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04872572827484382
2021,Medium,Finland,6.04460353949125,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05196884811441704
2022,Medium,Finland,9.200804445501793,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.07849423396183333
2023,Medium,Finland,7.775031414750189,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.0625760639412283
2008,Large,Finland,4.166295766666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.022736167603797267
2009,Large,Finland,4.658520058491989,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.029876640422288603
2010,Large,Finland,4.978954627646682,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03223707322212126
2011,Large,Finland,4.825154371903656,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.030100118772715116
2012,Large,Finland,4.2274755338114804,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.026678190344531495
2013,Large,Finland,4.47971091497123,pence_per_kwh,USA,1.5625,pound_per_currency,0.028670149855815872
2014,Large,Finland,3.9671697869529847,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.024080720606804617
2015,Large,Finland,3.343149086086023,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.021864195023002592
2016,Large,Finland,3.7672705580647556,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.02791547483525984
2017,Large,Finland,3.9678364528906997,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.030812805343371948
2018,Large,Finland,4.349023788338378,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.032606536213592115
2019,Large,Finland,4.444862198851994,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.034830335782939925
2020,Large,Finland,4.148896780656571,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.036864001134194815
2021,Large,Finland,5.393279737944281,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.04636905194999432
2022,Large,Finland,9.26037649371837,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.07900245716318435
2023,Large,Finland,6.453379104891509,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.05193896229648259
2008,Very Large,Finland,4.075650716666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.02224150251886897
2009,Very Large,Finland,4.525287150736697,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.029022173418295633
2010,Very Large,Finland,4.824494471311173,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.031236995145080895
2011,Very Large,Finland,4.79039950160397,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.02988331208772233
2012,Very Large,Finland,4.191956510746964,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.026454041617806012
2013,Very Large,Finland,4.424548691948319,pence_per_kwh,USA,1.5625,pound_per_currency,0.028317111628469237
2014,Very Large,Finland,3.9388745350804975,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.023908968427938618
2015,Very Large,Finland,3.1655162973770263,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.020702476584845753
2016,Very Large,Finland,3.570207806361932,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.026455239845141913
2017,Very Large,Finland,3.8580128813545658,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.0299599545840138
2018,Very Large,Finland,4.232961637622724,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.031736367434454835
2019,Very Large,Finland,4.440534091419677,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.034796420347898725
2020,Very Large,Finland,3.8959325954434076,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.034616350131141185
2021,Very Large,Finland,5.3962850232512976,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.046394890073973905
2022,Very Large,Finland,10.204674506978915,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.08705848635298039
2023,Very Large,Finland,6.415824139700235,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.05163670732441117
2008,Small,France,5.9121412666666675,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.032263536307650276
2009,Small,France,7.0959977235654375,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.0455089963684671
2010,Small,France,7.030913903460538,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.04552282623057713
2011,Small,France,7.506703173022224,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.04682806801274253
2012,Small,France,7.017655939750189,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.04428608975633551
2013,Small,France,7.694326109628695,pence_per_kwh,USA,1.5625,pound_per_currency,0.04924368710162365
2014,Small,France,7.432412513713327,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.045114743958239896
2015,Small,France,6.810717951899963,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.04454209540542575
2016,Small,France,7.05842562600972,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.05230293388873203
2017,Small,France,7.9087361155401315,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.06141642916322753
2018,Small,France,8.265267969849852,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.06196833415733513
2019,Small,France,8.717011629935477,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.06830727894620946
2020,Small,France,9.323017127666144,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.08283737391847426
2021,Small,France,9.295044865173661,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.07991471593777326
2022,Small,France,12.03633097418377,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.10268477991525399
2023,Small,France,22.29338663344185,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.17942466249001052
2008,Medium,France,4.147220783333333,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.022632072253300033
2009,Medium,France,5.220861380774863,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.03348312258174899
2010,Medium,France,5.161301432311729,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.03341770806084149
2011,Medium,France,5.393593004922198,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.033646133894736495
2012,Medium,France,5.19229866419459,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.03276686783427688
2013,Medium,France,5.372322340443924,pence_per_kwh,USA,1.5625,pound_per_currency,0.03438286297884111
2014,Medium,France,5.187524259339977,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.03148827225419366
2015,Medium,France,4.825003024072982,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.031555519777437306
2016,Medium,France,4.98437440518804,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03693421434244338
2017,Medium,France,5.160117075475997,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.04007163220646772
2018,Medium,France,5.271031211013311,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03951922970063721
2019,Medium,France,5.829951160389317,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.045684016158463965
2020,Medium,France,6.10288316835034,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.05422566622742597
2021,Medium,France,6.338119613338339,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.05449237048627193
2022,Medium,France,9.906635860429715,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.08451584832709143
2023,Medium,France,18.41423449894557,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.1482039433626923
2008,Large,France,4.257460283333334,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.023233667504557035
2009,Large,France,5.265367193609373,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.033768553179892385
2010,Large,France,5.059042424401484,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.032755615036872285
2011,Large,France,5.1159446921696095,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.03191411735251762
2012,Large,France,4.884550686058484,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.030824772824336634
2013,Large,France,4.989726984843095,pence_per_kwh,USA,1.5625,pound_per_currency,0.03193425270299581
2014,Large,France,4.750926329517116,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.02883812282016889
2015,Large,France,4.356175091456302,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02848938509812422
2016,Large,France,4.635605798325635,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.03434983896559295
2017,Large,France,4.614186445958174,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.03583212928893642
2018,Large,France,4.834051431789414,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.03624300089865236
2019,Large,France,5.281262821105425,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.04138444549857319
2020,Large,France,5.436419886151575,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04830397077686178
2021,Large,France,6.222465677435361,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.053498028708600556
2022,Large,France,9.357285327620396,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.07982920929408015
2023,Large,France,13.389682584999049,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.10776466214684387
2008,Very Large,France,3.9248741000000003,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.021418689492800604
2009,Very Large,France,4.383304830146896,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.02811159351624048
2010,Very Large,France,4.603528645544611,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.02980631500486239
2011,Very Large,France,4.712319740821781,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.029396237500642984
2012,Very Large,France,4.558409862107436,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.02876660668927595
2013,Very Large,France,4.662706401430922,pence_per_kwh,USA,1.5625,pound_per_currency,0.029841320969157904
2014,Very Large,France,4.393388404228512,pence_per_kwh,USA,1.6474464579901154,pound_per_currency,0.026667867613667066
2015,Very Large,France,3.9750911192682157,pence_per_kwh,USA,1.529051987767584,pound_per_currency,0.02599709592001413
2016,Very Large,France,4.222646665640513,pence_per_kwh,USA,1.349527665317139,pound_per_currency,0.0312898117923962
2017,Very Large,France,4.158474164962808,pence_per_kwh,USA,1.2877232075021723,pound_per_currency,0.032293229948298446
2018,Very Large,France,4.569059755752674,pence_per_kwh,USA,1.3337889556405802,pound_per_currency,0.034256242237050816
2019,Very Large,France,4.795146055524551,pence_per_kwh,USA,1.2761468125234412,pound_per_currency,0.03757519125908933
2020,Very Large,France,4.812264556557496,pence_per_kwh,USA,1.125460246584053,pound_per_currency,0.04275819222547813
2021,Very Large,France,6.268138008827494,pence_per_kwh,USA,1.1631205537177134,pound_per_currency,0.053890699367253686
2022,Very Large,France,10.885353732310135,pence_per_kwh,USA,1.172163097989535,pound_per_currency,0.09286552145328943
2023,Very Large,France,10.725142042819236,pence_per_kwh,USA,1.242492883868907,pound_per_currency,0.08631954502164234
2008,Small,Germany,8.975497791666667,pence_per_kwh,USA,1.8324529618486958,pound_per_currency,0.048980781381758424
2009,Small,Germany,10.221671532139528,pence_per_kwh,USA,1.5592516402937444,pound_per_currency,0.06555498335223099
2010,Small,Germany,9.451448561910695,pence_per_kwh,USA,1.5444809748516797,pound_per_currency,0.061194982106000634
2011,Small,Germany,9.541679490389228,pence_per_kwh,USA,1.6030349940936175,pound_per_currency,0.0595225901215229
2012,Small,Germany,8.753908419342052,pence_per_kwh,USA,1.5846185514146127,pound_per_currency,0.05524300098296405
2013,Small,Germany,9.235201210505801,pence_per_kwh,USA,1.5625,pound_per_currency,0.05910528774723713
